insectID,reserv,taxa,trip,sex,location,lat,long,l.context,c.w,ce,total.poll,sc.total.poll,b.napus,e.planta,prot,aster,v.rosea,sola,acacia,fire,prop.noncrop,prop.crop,prop.tree,prop.flow,richness,predom.pollen,wood.crop,veg,shrubs,trees,dom.under,canopy,soil,debris,flow.cov,canola.cov,dist,scdist,native.veg,ag.field,year,changeover,zone100,zone50,zone200,Species,Simp,context.site,shan,even,rare.rich,rare.shan,rare.even
1Lath1E1fly1,Lath1E1,fly,1,U,Latham,-29.757767,116.4366,wheat,w,edge,162,0.162,0,0,0,7,0,0,155,0,1,0,0.956790123,0.043209877,2,0,wood,YGJ,9,2,native forbs,low,0.5,0.2,0.04444,NA,51.67,0.05167,0.636383,1.293927,1,yes,close,far,close,Melangyna collatus complex,SF,wheat edge,0.178014458,0.256820575,1.083199141,0.178014458,0.256820575
1Lath1E1wasp1,Lath1E1,wasp,1,U,Latham,-29.757767,116.4366,wheat,w,edge,429,0.429,0,0,0,175,254,0,0,0,1,0,0,1,2,0,wood,YGJ,9,2,native forbs,low,0.5,0.2,0.04444,NA,51.67,0.05167,0.636383,1.293927,1,yes,close,far,close,Ichneumonidae sp1,IW,wheat edge,0.676094566,0.975398278,1.484173148,0.676094566,0.975398278
1Lath1E2bee1,Lath1E2,bee,1,F,Latham,-29.75885,116.437133,wheat,w,edge,984,0.984,0,0,0,984,0,0,0,0,1,0,0,1,1,0,wood,YGJ,12,4,native forbs,mid,0.6,0.6,0.04444,NA,99.82,0.09982,0.636383,1.293927,1,yes,close,far,close,Leioproctus sp21,Leio21,wheat edge,0,0,1,0,0
1Lath1E2beetle1,Lath1E2,beetle,1,U,Latham,-29.75885,116.437133,wheat,w,edge,591,0.591,0,0,0,591,0,0,0,0,1,0,0,1,1,0,wood,YGJ,12,4,native forbs,mid,0.6,0.6,0.04444,NA,99.82,0.09982,0.636383,1.293927,1,yes,close,far,close,Phlogistus sp2,Phlo2,wheat edge,0,0,1,0,0
1Lath1E2beetle2,Lath1E2,beetle,1,U,Latham,-29.75885,116.437133,wheat,w,edge,700,0.7,0,0,0,700,0,0,0,0,1,0,0,1,1,0,wood,YGJ,12,4,native forbs,mid,0.6,0.6,0.04444,NA,99.82,0.09982,0.636383,1.293927,1,yes,close,far,close,Phlogistus sp2,Phlo2,wheat edge,0,0,1,0,0
1Lath1E2beetle3,Lath1E2,beetle,1,U,Latham,-29.75885,116.437133,wheat,w,edge,524,0.524,0,0,0,524,0,0,0,0,1,0,0,1,1,0,wood,YGJ,12,4,native forbs,mid,0.6,0.6,0.04444,NA,99.82,0.09982,0.636383,1.293927,1,yes,close,far,close,Phlogistus sp2,Phlo2,wheat edge,0,0,1,0,0
1Lath1E2fly1,Lath1E2,fly,1,U,Latham,-29.75885,116.437133,wheat,w,edge,71,0.071,0,0,0,71,0,0,0,0,1,0,0,1,1,0,wood,YGJ,12,4,native forbs,mid,0.6,0.6,0.04444,NA,99.82,0.09982,0.636383,1.293927,1,yes,close,far,close,Aphoideae sp1,Aphid,wheat edge,0,0,1,0,0
1Luck1C1wasp1,Luck1C1,wasp,1,U,Lucky spot,-30.281933,116.736033,canola,w,core,1115,1.115,0,0,0,1080,35,0,0,0,1,0,0,1,2,0,wood,YGJ,6,20,native forbs,mid,0.6,0.4,0.05333,100,126.25,0.12625,0.124233,2.635954,1,no,far,far,close,Ichneumonidae sp1,IW,canola core,0.139541695,0.201316111,1.060864175,0.139541695,0.201316111
1Luck1C2bee1,Luck1C2,bee,1,F,Lucky spot,-30.282783,116.736283,canola,w,core,389,0.389,361,0,0,28,0,0,0,0,0.071979434,0.928020566,0,0.071979434,2,1,wood,YGJ,6,9,native forbs,high,0.5,0.2,0.04889,100,105.62,0.10562,0.124233,2.635954,1,no,far,far,close,Apis mellifera,Apis,canola core,0.258729294,0.37326747,1.133941113,0.258729294,0.37326747
1Luck1C2beetle1,Luck1C2,beetle,1,U,Lucky spot,-30.282783,116.736283,canola,w,core,311,0.311,0,0,0,311,0,0,0,0,1,0,0,1,1,0,wood,YGJ,6,9,native forbs,high,0.5,0.2,0.04889,100,105.62,0.10562,0.124233,2.635954,1,no,far,far,close,Dermestidae sp1,Derm1,canola core,0,0,1,0,0
1Luck1C2beetle2,Luck1C2,beetle,1,U,Lucky spot,-30.282783,116.736283,canola,w,core,944,0.944,0,0,0,944,0,0,0,0,1,0,0,1,1,0,wood,YGJ,6,9,native forbs,high,0.5,0.2,0.04889,100,105.62,0.10562,0.124233,2.635954,1,no,far,far,close,Phlogistus sp1,Phlo1,canola core,0,0,1,0,0
1Luck1C2fly1,Luck1C2,fly,1,U,Lucky spot,-30.282783,116.736283,canola,w,core,362,0.362,0,0,0,362,0,0,0,0,1,0,0,1,1,0,wood,YGJ,6,9,native forbs,high,0.5,0.2,0.04889,100,105.62,0.10562,0.124233,2.635954,1,no,far,far,close,Culicidae sp1,Mos,canola core,0,0,1,0,0
1Luck1CAN1beetle1,Luck1CAN1,beetle,1,U,Lucky spot,-30.282533,116.7377,crop,c,crop,1221,1.221,1221,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,1,100,0,0,0.124233,2.635954,1,no,NA,NA,NA,Liparetrus lepidopygus,SB,crop crop,0,0,1,0,0
1Luck1CAN1beetle2,Luck1CAN1,beetle,1,U,Lucky spot,-30.282533,116.7377,crop,c,crop,649,0.649,649,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,1,100,0,0,0.124233,2.635954,1,no,NA,NA,NA,Liparetrus lepidopygus,SB,crop crop,0,0,1,0,0
1Luck1CAN1beetle3,Luck1CAN1,beetle,1,U,Lucky spot,-30.282533,116.7377,crop,c,crop,812,0.812,812,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,1,100,0,0,0.124233,2.635954,1,no,NA,NA,NA,Liparetrus lepidopygus,SB,crop crop,0,0,1,0,0
1Luck1CAN1beetle4,Luck1CAN1,beetle,1,U,Lucky spot,-30.282533,116.7377,crop,c,crop,1012,1.012,1012,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,1,100,0,0,0.124233,2.635954,1,no,NA,NA,NA,Liparetrus lepidopygus,SB,crop crop,0,0,1,0,0
1Luck1CAN1wasp1,Luck1CAN1,wasp,1,U,Lucky spot,-30.282533,116.7377,crop,c,crop,465,0.465,465,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,1,100,0,0,0.124233,2.635954,1,no,NA,NA,NA,Ichneumonidae sp1,IW,crop crop,0,0,1,0,0
1Luck1CAN2beetle2,Luck1CAN2,beetle,1,U,Lucky spot,-30.283883,116.737483,crop,c,crop,1276,1.276,1276,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,1,100,0,0,0.124233,2.635954,1,no,NA,NA,NA,Liparetrus lepidopygus,SB,crop crop,0,0,1,0,0
1Luck1CAN2beetle3,Luck1CAN2,beetle,1,U,Lucky spot,-30.283883,116.737483,crop,c,crop,1527,1.527,1527,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,1,100,0,0,0.124233,2.635954,1,no,NA,NA,NA,Liparetrus lepidopygus,SB,crop crop,0,0,1,0,0
1Luck1CAN2beetle4,Luck1CAN2,beetle,1,U,Lucky spot,-30.283883,116.737483,crop,c,crop,3456,3.456,3456,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,1,100,0,0,0.124233,2.635954,1,no,NA,NA,NA,Liparetrus lepidopygus,SB,crop crop,0,0,1,0,0
1Luck1CAN2beetle5,Luck1CAN2,beetle,1,U,Lucky spot,-30.283883,116.737483,crop,c,crop,703,0.703,703,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,1,100,0,0,0.124233,2.635954,1,no,NA,NA,NA,Liparetrus lepidopygus,SB,crop crop,0,0,1,0,0
1Luck1CAN2wasp1,Luck1CAN2,wasp,1,U,Lucky spot,-30.283883,116.737483,crop,c,crop,264,0.264,264,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,1,100,0,0,0.124233,2.635954,1,no,NA,NA,NA,Ichneumonidae sp1,IW,crop crop,0,0,1,0,0
1Luck1E1bee1,Luck1E1,bee,1,,Lucky spot,-30.280767,116.737017,canola,w,edge,10563,10.563,35,0,0,10528,0,0,0,0,0.996686547,0.003313453,0,0.996686547,2,0,wood,YGJ,3,17,native forbs,mid,0.4,0.4,0.05778,100,20.4,0.0204,0.124233,2.635954,1,no,close,close,close,Leioproctus sp13,Leio13,canola edge,0.022226991,0.03206677,1.006605573,0.022226991,0.03206677
1Luck1E1bee2,Luck1E1,bee,1,F,Lucky spot,-30.280767,116.737017,canola,w,edge,505,0.505,0,0,0,505,0,0,0,0,1,0,0,1,1,0,wood,YGJ,3,17,native forbs,mid,0.4,0.4,0.05778,100,20.4,0.0204,0.124233,2.635954,1,no,close,close,close,Leioproctus sp21,Leio21,canola edge,0,0,1,0,0
1Luck1E1fly1,Luck1E1,fly,1,U,Lucky spot,-30.280767,116.737017,canola,w,edge,354,0.354,0,0,0,354,0,0,0,0,1,0,0,1,1,0,wood,YGJ,3,17,native forbs,mid,0.4,0.4,0.05778,100,20.4,0.0204,0.124233,2.635954,1,no,close,close,close,Aphoideae sp1,Aphid,canola edge,0,0,1,0,0
1Luck1E1fly2,Luck1E1,fly,1,U,Lucky spot,-30.280767,116.737017,canola,w,edge,200,0.2,87,0,0,113,0,0,0,0,0.565,0.435,0,0.565,2,0,wood,YGJ,3,17,native forbs,mid,0.4,0.4,0.05778,100,20.4,0.0204,0.124233,2.635954,1,no,close,close,close,Aphoideae sp1,Aphid,canola edge,0.684673217,0.987774655,1.494020101,0.684673217,0.987774655
1Luck1E1wasp1,Luck1E1,wasp,1,U,Lucky spot,-30.280767,116.737017,canola,w,edge,1803,1.803,0,0,0,1803,0,0,0,0,1,0,0,1,1,0,wood,YGJ,3,17,native forbs,mid,0.4,0.4,0.05778,100,20.4,0.0204,0.124233,2.635954,1,no,close,close,close,Ichneumonidae sp1,IW,canola edge,0,0,1,0,0
1Luck1E1wasp2,Luck1E1,wasp,1,U,Lucky spot,-30.280767,116.737017,canola,w,edge,276,0.276,0,0,0,276,0,0,0,0,1,0,0,1,1,0,wood,YGJ,3,17,native forbs,mid,0.4,0.4,0.05778,100,20.4,0.0204,0.124233,2.635954,1,no,close,close,close,Ichneumonidae sp1,IW,canola edge,0,0,1,0,0
1Mol1C1bee1,Mol1C1,bee,1,F,Mollerin,-30.45555,117.53445,canola,w,core,216,0.216,34,0,0,0,0,0,182,0,0.842592593,0.157407407,0.842592593,0,2,0,wood,YGJ,1,6,native forbs,low,0.4,0.6,0.15111,90,115.81,0.11581,1.160919,0.304636,1,no,far,far,close,Leioproctus sp13,Leio13,canola core,0.435345654,0.628071016,1.266494401,0.435345654,0.628071016
1Mol1C1bee2,Mol1C1,bee,1,F,Mollerin,-30.45555,117.53445,canola,w,core,414,0.414,0,0,0,359,0,0,55,0,1,0,0.132850242,0.867149758,2,0,wood,YGJ,1,6,native forbs,low,0.4,0.6,0.15111,90,115.81,0.11581,1.160919,0.304636,1,no,far,far,close,Leioproctus sp15,Leio15,canola core,0.391769204,0.565203488,1.230959984,0.391769204,0.565203488
1Mol1C1bee3,Mol1C1,bee,1,M,Mollerin,-30.45555,117.53445,canola,w,core,39305,39.305,0,0,5171,27839,0,0,6295,0,1,0,0.291718611,0.708281389,3,0,wood,YGJ,1,6,native forbs,low,0.4,0.6,0.15111,90,115.81,0.11581,1.160919,0.304636,1,no,far,far,close,Leioproctus sp18,Leio18,canola core,0.804483354,0.732272306,1.455390295,0.804483354,0.732272306
1Mol1C1beetle1,Mol1C1,beetle,1,U,Mollerin,-30.45555,117.53445,canola,w,core,671,0.671,0,0,84,168,0,0,419,0,1,0,0.749627422,0.250372578,3,0,wood,YGJ,1,6,native forbs,low,0.4,0.6,0.15111,90,115.81,0.11581,1.160919,0.304636,1,no,far,far,close,Elateridae sp1,CB,canola core,0.900896596,0.820031421,1.532508842,0.900896596,0.820031421
1Mol1C1fly1,Mol1C1,fly,1,U,Mollerin,-30.45555,117.53445,canola,w,core,6123,6.123,0,0,1500,2615,0,0,2008,0,1,0,0.57292177,0.42707823,3,0,wood,YGJ,1,6,native forbs,low,0.4,0.6,0.15111,90,115.81,0.11581,1.160919,0.304636,1,no,far,far,close,Choristus sp1,HvF3,canola core,1.0735647,0.977200702,1.650149022,1.0735647,0.977200702
1Mol1C2bee1,Mol1C2,bee,1,F,Mollerin,-30.454283,117.534967,canola,w,core,22391,22.391,0,0,0,0,0,0,22391,0,1,0,1,0,1,0,wood,YGJ,10,5,native forbs,mid,0.4,0.6,0.12889,90,125.19,0.12519,1.160919,0.304636,1,no,far,far,close,Leioproctus sp13,Leio13,canola core,0,0,1,0,0
1Mol1C2beetle1,Mol1C2,beetle,1,U,Mollerin,-30.454283,117.534967,canola,w,core,464,0.464,0,0,0,58,0,0,406,0,1,0,0.875,0.125,2,0,wood,YGJ,10,5,native forbs,mid,0.4,0.6,0.12889,90,125.19,0.12519,1.160919,0.304636,1,no,far,far,close,Melyridae sp1,Mel1,canola core,0.376770161,0.543564443,1.219222462,0.376770161,0.543564443
1Mol1C2wasp1,Mol1C2,bee,1,M,Mollerin,-30.454283,117.534967,canola,w,core,1282,1.282,0,0,0,0,0,0,1282,0,1,0,1,0,1,0,wood,YGJ,10,5,native forbs,mid,0.4,0.6,0.12889,90,125.19,0.12519,1.160919,0.304636,1,no,far,far,close,Leioproctus sp2,Leio2,canola core,0,0,1,0,0
1Mol1CAN1bee1,Mol1CAN1,bee,1,F,Mollerin,-30.45455,117.533617,crop,c,crop,1256,1.256,1069,0,0,0,0,0,187,0,0.14888535,0.85111465,0.14888535,0,2,1,crop,canola,0,0,crop,low,0,0,0.9,90,0,0,1.160919,0.304636,1,no,NA,NA,NA,Apis mellifera,Apis,crop crop,0.420770733,0.60704385,1.253638947,0.420770733,0.60704385
1Mol1CAN1bee2,Mol1CAN1,bee,1,F,Mollerin,-30.45455,117.533617,crop,c,crop,849,0.849,775,0,0,0,0,0,74,0,0.087161366,0.912838634,0.087161366,0,2,1,crop,canola,0,0,crop,low,0,0,0.9,90,0,0,1.160919,0.304636,1,no,NA,NA,NA,Apis mellifera,Apis,crop crop,0.295920594,0.426923174,1.159316177,0.295920594,0.426923174
1Mol1CAN1bee3,Mol1CAN1,bee,1,F,Mollerin,-30.45455,117.533617,crop,c,crop,930,0.93,903,0,0,0,0,0,27,0,0.029032258,0.970967742,0.029032258,0,2,1,crop,canola,0,0,crop,low,0,0,0.9,90,0,0,1.160919,0.304636,1,no,NA,NA,NA,Apis mellifera,Apis,crop crop,0.13136194,0.189515219,1.05643946,0.13136194,0.189515219
1Mol1CAN1bee4,Mol1CAN1,bee,1,F,Mollerin,-30.45455,117.533617,crop,c,crop,697,0.697,697,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,0.9,90,0,0,1.160919,0.304636,1,no,NA,NA,NA,Apis mellifera,Apis,crop crop,0,0,1,0,0
1Mol1CAN1bee5,Mol1CAN1,bee,1,F,Mollerin,-30.45455,117.533617,crop,c,crop,3365,3.365,3365,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,0.9,90,0,0,1.160919,0.304636,1,no,NA,NA,NA,Apis mellifera,Apis,crop crop,0,0,1,0,0
1Mol1CAN1bee6,Mol1CAN1,bee,1,F,Mollerin,-30.45455,117.533617,crop,c,crop,1152,1.152,1152,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,0.9,90,0,0,1.160919,0.304636,1,no,NA,NA,NA,Apis mellifera,Apis,crop crop,0,0,1,0,0
1Mol1CAN2bee1,Mol1CAN2,bee,1,F,Mollerin,-30.455617,117.532233,crop,c,crop,1198,1.198,1112,0,0,0,0,0,86,0,0.071786311,0.928213689,0.071786311,0,2,1,crop,canola,0,0,crop,low,0,0,0.9,90,0,0,1.160919,0.304636,1,no,NA,NA,NA,Apis mellifera,Apis,crop crop,0.25823526,0.372554729,1.133377406,0.25823526,0.372554729
1Mol1CAN2bee2,Mol1CAN2,bee,1,F,Mollerin,-30.455617,117.532233,crop,c,crop,946,0.946,904,0,0,0,0,0,42,0,0.044397463,0.955602537,0.044397463,0,2,1,crop,canola,0,0,crop,low,0,0,0.9,90,0,0,1.160919,0.304636,1,no,NA,NA,NA,Apis mellifera,Apis,crop crop,0.181676115,0.26210323,1.084942448,0.181676115,0.26210323
1Mol1CAN2fly1,Mol1CAN2,fly,1,U,Mollerin,-30.455617,117.532233,crop,c,crop,745,0.745,593,0,0,0,0,0,152,0,0.204026846,0.795973154,0.204026846,0,2,1,crop,canola,0,0,crop,low,0,0,0.9,90,0,0,1.160919,0.304636,1,no,NA,NA,NA,Melangyna collatus complex,SF,crop crop,0.505934396,0.729909044,1.325236343,0.505934396,0.729909044
1Mol1E1bee1,Mol1E1,bee,1,F,Mollerin,-30.4548,117.5339,canola,w,edge,2517,2.517,13,0,0,0,0,0,2504,0,0.994835121,0.005164879,0.994835121,0,2,0,wood,YGJ,7,2,native forbs,low,0.3,0.4,0.26667,90,24.18,0.02418,1.160919,0.304636,1,no,close,close,close,Leioproctus sp18,Leio18,canola edge,0.032349117,0.046669911,1.01028049,0.032349117,0.046669911
1Mol1E1bee2,Mol1E1,bee,1,F,Mollerin,-30.4548,117.5339,canola,w,edge,4012,4.012,0,0,0,0,0,0,4012,0,1,0,1,0,1,0,wood,YGJ,7,2,native forbs,low,0.3,0.4,0.26667,90,24.18,0.02418,1.160919,0.304636,1,no,close,close,close,Leioproctus sp6,Leio6,canola edge,0,0,1,0,0
1Mol1E1beetle1,Mol1E1,beetle,1,U,Mollerin,-30.4548,117.5339,canola,w,edge,1278,1.278,1,0,0,0,0,0,1277,0,0.999217527,0.000782473,0.999217527,0,2,0,wood,YGJ,7,2,native forbs,low,0.3,0.4,0.26667,90,24.18,0.02418,1.160919,0.304636,1,no,close,close,close,Liparetrus lepidopygus,SB,canola edge,0.006379233,0.009203288,1.001564945,0.006379233,0.009203288
1Mol1E1beetle2,Mol1E1,beetle,1,U,Mollerin,-30.4548,117.5339,canola,w,edge,823,0.823,0,0,0,0,0,0,823,0,1,0,1,0,1,0,wood,YGJ,7,2,native forbs,low,0.3,0.4,0.26667,90,24.18,0.02418,1.160919,0.304636,1,no,close,close,close,Liparetrus lepidopygus,SB,canola edge,0,0,1,0,0
1Mol1E2bee1,Mol1E2,bee,1,F,Mollerin,-30.455717,117.532533,canola,w,edge,251,0.251,25,0,0,63,0,0,163,0,0.900398406,0.099601594,0.64940239,0.250996016,3,0,wood,YGJ,6,1,native forbs,low,0.2,0.4,0.25778,90,20.42,0.02042,1.160919,0.304636,1,no,close,close,close,Apis mellifera,Apis,canola edge,0.857043911,0.780114987,1.507378486,0.857043911,0.780114987
1Mol1E2fly1,Mol1E2,fly,1,U,Mollerin,-30.455717,117.532533,canola,w,edge,653,0.653,7,0,0,590,0,0,56,0,0.989280245,0.010719755,0.08575804,0.903522205,3,0,wood,YGJ,6,1,native forbs,low,0.2,0.4,0.25778,90,20.42,0.02042,1.160919,0.304636,1,no,close,close,close,Melangyna collatus complex,SF,canola edge,0.350928795,0.319429155,1.176448482,0.350928795,0.319429155
1Mol1E2fly2,Mol1E2,fly,1,U,Mollerin,-30.455717,117.532533,canola,w,edge,727,0.727,0,0,0,145,0,0,582,0,1,0,0.800550206,0.199449794,2,0,wood,YGJ,6,1,native forbs,low,0.2,0.4,0.25778,90,20.42,0.02042,1.160919,0.304636,1,no,close,close,close,Melangyna collatus complex,SF,canola edge,0.499638729,0.720826316,1.319779008,0.499638729,0.720826316
1Mol1E2fly3,Mol1E2,fly,1,U,Mollerin,-30.455717,117.532533,canola,w,edge,357,0.357,0,0,0,0,0,0,357,0,1,0,1,0,1,0,wood,YGJ,6,1,native forbs,low,0.2,0.4,0.25778,90,20.42,0.02042,1.160919,0.304636,1,no,close,close,close,Melangyna collatus complex,SF,canola edge,0,0,1,0,0
1Mol2C1bee1,Mol2C1,bee,1,F,Mollerin,-30.450167,117.532417,wheat,w,core,12048,12.048,0,0,0,12048,0,0,0,0,1,0,0,1,1,0,wood,YGJ,6,2,native forbs,low,0.3,0.2,0.17333,NA,139.46,0.13946,1.160919,4.298507,1,no,far,far,close,Leioproctus sp21,Leio21,wheat core,0,0,1,0,0
1Mol2C1bee2,Mol2C1,bee,1,M,Mollerin,-30.450167,117.532417,wheat,w,core,625,0.625,0,0,0,625,0,0,0,0,1,0,0,1,1,0,wood,YGJ,6,2,native forbs,low,0.3,0.2,0.17333,NA,139.46,0.13946,1.160919,4.298507,1,no,far,far,close,Leioproctus sp15,Leio15,wheat core,0,0,1,0,0
1Mol2C1bee3,Mol2C1,bee,1,F,Mollerin,-30.450167,117.532417,wheat,w,core,10500,10.5,0,0,0,10500,0,0,0,0,1,0,0,1,1,0,wood,YGJ,6,2,native forbs,low,0.3,0.2,0.17333,NA,139.46,0.13946,1.160919,4.298507,1,no,far,far,close,Leioproctus sp21,Leio21,wheat core,0,0,1,0,0
1Mol2C1bee4,Mol2C1,bee,1,M,Mollerin,-30.450167,117.532417,wheat,w,core,354,0.354,0,0,0,354,0,0,0,0,1,0,0,1,1,0,wood,YGJ,6,2,native forbs,low,0.3,0.2,0.17333,NA,139.46,0.13946,1.160919,4.298507,1,no,far,far,close,Leioproctus sp15,Leio15,wheat core,0,0,1,0,0
1Mol2C1bee5,Mol2C1,bee,1,F,Mollerin,-30.450167,117.532417,wheat,w,core,5006,5.006,0,0,0,5006,0,0,0,0,1,0,0,1,1,0,wood,YGJ,6,2,native forbs,low,0.3,0.2,0.17333,NA,139.46,0.13946,1.160919,4.298507,1,no,far,far,close,Leioproctus sp21,Leio21,wheat core,0,0,1,0,0
1Mol2C1bee6,Mol2C1,bee,1,F,Mollerin,-30.450167,117.532417,wheat,w,core,19445,19.445,0,0,0,19445,0,0,0,0,1,0,0,1,1,0,wood,YGJ,6,2,native forbs,low,0.3,0.2,0.17333,NA,139.46,0.13946,1.160919,4.298507,1,no,far,far,close,Leioproctus sp21,Leio21,wheat core,0,0,1,0,0
1Mol2C1bee7,Mol2C1,bee,1,F,Mollerin,-30.450167,117.532417,wheat,w,core,1577,1.577,0,0,0,1577,0,0,0,0,1,0,0,1,1,0,wood,YGJ,6,2,native forbs,low,0.3,0.2,0.17333,NA,139.46,0.13946,1.160919,4.298507,1,no,far,far,close,Leioproctus sp21,Leio21,wheat core,0,0,1,0,0
1Mol2C1bee8,Mol2C1,bee,1,F,Mollerin,-30.450167,117.532417,wheat,w,core,14055,14.055,0,0,0,14055,0,0,0,0,1,0,0,1,1,0,wood,YGJ,6,2,native forbs,low,0.3,0.2,0.17333,NA,139.46,0.13946,1.160919,4.298507,1,no,far,far,close,Leioproctus sp21,Leio21,wheat core,0,0,1,0,0
1Mol2C1bee9,Mol2C1,bee,1,F,Mollerin,-30.450167,117.532417,wheat,w,core,4816,4.816,0,0,0,4816,0,0,0,0,1,0,0,1,1,0,wood,YGJ,6,2,native forbs,low,0.3,0.2,0.17333,NA,139.46,0.13946,1.160919,4.298507,1,no,far,far,close,Leioproctus sp21,Leio21,wheat core,0,0,1,0,0
1Mol2E1bee1,Mol2E1,bee,1,F,Mollerin,-30.4493,117.532067,wheat,w,edge,10573,10.573,0,0,10573,0,0,0,0,0,1,0,1,0,1,0,wood,YGJ,13,0,native forbs,low,0.2,0.2,0.25333,NA,69.64,0.06964,1.160919,4.298507,1,no,close,far,close,Leioproctus sp18,Leio18,wheat edge,0,0,1,0,0
1Mol2E1beetle1,Mol2E1,beetle,1,U,Mollerin,-30.4493,117.532067,wheat,w,edge,714,0.714,0,0,179,0,535,0,0,0,1,0,0.25070028,0.74929972,2,0,wood,YGJ,13,0,native forbs,low,0.2,0.2,0.25333,NA,69.64,0.06964,1.160919,4.298507,1,no,close,far,close,Elateridae sp1,CB,wheat edge,0.563103174,0.812386157,1.376226227,0.563103174,0.812386157
1Mol2E1beetle2,Mol2E1,beetle,1,U,Mollerin,-30.4493,117.532067,wheat,w,edge,581,0.581,0,0,8,573,0,0,0,0,1,0,0.013769363,0.986230637,2,0,wood,YGJ,13,0,native forbs,low,0.2,0.2,0.25333,NA,69.64,0.06964,1.160919,4.298507,1,no,close,far,close,Elateridae sp1,CB,wheat edge,0.072680106,0.104855229,1.027206362,0.072680106,0.104855229
1Mol2E1fly1,Mol2E1,fly,1,U,Mollerin,-30.4493,117.532067,wheat,w,edge,529,0.529,0,0,66,0,463,0,0,0,1,0,0.124763705,0.875236295,2,0,wood,YGJ,13,0,native forbs,low,0.2,0.2,0.25333,NA,69.64,0.06964,1.160919,4.298507,1,no,close,far,close,Melangyna collatus complex,SF,wheat edge,0.376310097,0.542900711,1.218809074,0.376310097,0.542900711
1Mol2E1wasp1,Mol2E1,wasp,1,U,Mollerin,-30.4493,117.532067,wheat,w,edge,1172,1.172,0,488,391,0,0,0,293,0,1,0,0.583617747,0.416382253,3,0,wood,YGJ,13,0,native forbs,low,0.2,0.2,0.25333,NA,69.64,0.06964,1.160919,4.298507,1,no,close,far,close,Hymenoptera wasp4,Wasp4,wheat edge,1.077619574,0.980891607,1.653382512,1.077619574,0.980891607
1Mol2E2bee1,Mol2E2,bee,1,M,Mollerin,-30.450017,117.531033,wheat,w,edge,430,0.43,0,0,0,430,0,0,0,0,1,0,0,1,1,0,wood,YGJ,14,1,native forbs,low,0.3,0.4,0.26667,NA,53.68,0.05368,1.160919,4.298507,1,no,close,far,close,Leioproctus sp15,Leio15,wheat edge,0,0,1,0,0
1Mol2E2bee2,Mol2E2,bee,1,M,Mollerin,-30.450017,117.531033,wheat,w,edge,361,0.361,0,0,0,361,0,0,0,0,1,0,0,1,1,0,wood,YGJ,14,1,native forbs,low,0.3,0.4,0.26667,NA,53.68,0.05368,1.160919,4.298507,1,no,close,far,close,Leioproctus sp15,Leio15,wheat edge,0,0,1,0,0
1Per1C1bee1,Per1C1,bee,1,M,Perenjori,-29.478067,116.20095,canola,w,core,297,0.297,0,0,0,0,297,0,0,0,1,0,0,1,1,0,wood,YGJ,35,10,native forbs,high,0.3,0.6,0.05778,85,239.88,0.23988,3.564737,1.549344,1,yes,far,far,far,Leioproctus sp15,Leio15,canola core,0,0,1,0,0
1Per1C1bee2,Per1C1,bee,1,F,Perenjori,-29.478067,116.20095,canola,w,core,8625,8.625,0,0,0,8625,0,0,0,0,1,0,0,1,1,0,wood,YGJ,35,10,native forbs,high,0.3,0.6,0.05778,85,239.88,0.23988,3.564737,1.549344,1,yes,far,far,far,Leioproctus sp21,Leio21,canola core,0,0,1,0,0
1Per1C1bee3,Per1C1,bee,1,F,Perenjori,-29.478067,116.20095,canola,w,core,1935,1.935,0,0,0,1935,0,0,0,0,1,0,0,1,1,0,wood,YGJ,35,10,native forbs,high,0.3,0.6,0.05778,85,239.88,0.23988,3.564737,1.549344,1,yes,far,far,far,Leioproctus sp21,Leio21,canola core,0,0,1,0,0
1Per1C1bee4,Per1C1,bee,1,M,Perenjori,-29.478067,116.20095,canola,w,core,246,0.246,0,0,0,246,0,0,0,0,1,0,0,1,1,0,wood,YGJ,35,10,native forbs,high,0.3,0.6,0.05778,85,239.88,0.23988,3.564737,1.549344,1,yes,far,far,far,Leioproctus sp15,Leio15,canola core,0,0,1,0,0
