insectID,site,trip.site,site.can,taxa,trip,loc.trip,loc.land.trip,loc.trip.ec,morpho,morpho.order,family,simp.name,genus,species,sex,lat,long,location,can.cov,loc.can,loc.land,l.context,c/w,ce,total.poll,plant,freq,avg,prop.freq,b.napus,e.planta,prot,aster,v.rosea,sola,acacia,fire,prop.noncrop,prop.crop,prop.tree,prop.flow,richness,wood.crop,veg,shrubs,trees,dom.under,canopy,soil,debris,flow.cov,canola.cov,dist,scdist,native.veg,ag.field,year,changeover,zone100,zone50,zone200
3Road1E1beetle3,Road1E1,3Road1E1,Road1E1MID,beetle,3,Roadside 13,Roadside 1.canola3,Roadside 13edge,OB,32,OB,OB,NA,NA,U,-29.765683,116.4114,Roadside 1,MID,Roadside 1MID,Roadside 1.canola,canola,r,edge,1358,aster,1358,2387.8916,0.568702532,0,0,0,1358,0,0,0,0,1,0,0,1,1,wood,YGJ,0,6,native forbs,mid,0.1,0.4,0.08889,40,6.62,0.00662,0.048619,0.967782,1,no,close,close,close
3Road1E1beetle4,Road1E1,3Road1E1,Road1E1MID,beetle,3,Roadside 13,Roadside 1.canola3,Roadside 13edge,BLOB,35,Black and orange,Black and orange,NA,NA,U,-29.765683,116.4114,Roadside 1,MID,Roadside 1MID,Roadside 1.canola,canola,r,edge,5449,aster,5449,2387.8916,2.281929381,0,0,0,5449,0,0,0,0,1,0,0,1,1,wood,YGJ,0,6,native forbs,mid,0.1,0.4,0.08889,40,6.62,0.00662,0.048619,0.967782,1,no,close,close,close
3Road1E1beetle5,Road1E1,3Road1E1,Road1E1MID,beetle,3,Roadside 13,Roadside 1.canola3,Roadside 13edge,GB,34,Green,Green,NA,NA,U,-29.765683,116.4114,Roadside 1,MID,Roadside 1MID,Roadside 1.canola,canola,r,edge,618,aster,618,2387.8916,0.258805718,0,0,0,618,0,0,0,0,1,0,0,1,1,wood,YGJ,0,6,native forbs,mid,0.1,0.4,0.08889,40,6.62,0.00662,0.048619,0.967782,1,no,close,close,close
3Road1E1fly3,Road1E1,3Road1E1,Road1E1MID,fly,3,Roadside 13,Roadside 1.canola3,Roadside 13edge,HvF,42,Bombyliidae,Bombyliidae,NA,NA,U,-29.765683,116.4114,Roadside 1,MID,Roadside 1MID,Roadside 1.canola,canola,r,edge,351,aster,351,2387.8916,0.146991597,0,0,0,351,0,0,0,0,1,0,0,1,1,wood,YGJ,0,6,native forbs,mid,0.1,0.4,0.08889,40,6.62,0.00662,0.048619,0.967782,1,no,close,close,close
3Road1E1fly4,Road1E1,3Road1E1,Road1E1MID,fly,3,Roadside 13,Roadside 1.canola3,Roadside 13edge,SF,41,Syrphidae,Syrphidae,NA,NA,U,-29.765683,116.4114,Roadside 1,MID,Roadside 1MID,Roadside 1.canola,canola,r,edge,3553,aster,3553,2387.8916,1.487923489,0,0,0,3553,0,0,0,0,1,0,0,1,1,wood,YGJ,0,6,native forbs,mid,0.1,0.4,0.08889,40,6.62,0.00662,0.048619,0.967782,1,no,close,close,close
1Luck1C1wasp1,Luck1C1,1Luck1C1,Luck1C1NA,wasp,1,Lucky1,Lucky.canola1,Lucky1core,IW,26,Ichneumonidae,Ichneumonidae,NA,NA,U,-30.281933,116.736033,Lucky,HIGH,LuckyHIGH,Lucky.canola,canola,w,core,1115,aster,1080,2387.8916,0.452281837,0,0,0,1080,35,0,0,0,1,0,0,1,2,wood,YGJ,6,20,native forbs,mid,0.6,0.4,0.05333,100,126.25,0.12625,0.124233,2.635954,1,no,far,far,close
1Luck1C1wasp1,Luck1C1,1Luck1C1,Luck1C1NA,wasp,1,Lucky1,Lucky.canola1,Lucky1core,IW,26,Ichneumonidae,Ichneumonidae,NA,NA,U,-30.281933,116.736033,Lucky,HIGH,LuckyHIGH,Lucky.canola,canola,w,core,1115,v.rosea,35,3128.14,0.011188758,0,0,0,1080,35,0,0,0,1,0,0,1,2,wood,YGJ,6,20,native forbs,mid,0.6,0.4,0.05333,100,126.25,0.12625,0.124233,2.635954,1,no,far,far,close
1Luck1C2bee1,Luck1C2,1Luck1C2,Luck1C2NA,bee,1,Lucky1,Lucky.canola1,Lucky1core,HB,1,Apidae,Apidae,Apis,mellifera,F,-30.282783,116.736283,Lucky,HIGH,LuckyHIGH,Lucky.canola,canola,w,core,389,b.napus,361,2283.1043,0.15811805,361,0,0,28,0,0,0,0,0.071979434,0.928020566,0,0.071979434,2,wood,YGJ,6,9,native forbs,high,0.5,0.2,0.04889,100,105.62,0.10562,0.124233,2.635954,1,no,far,far,close
1Luck1C2bee1,Luck1C2,1Luck1C2,Luck1C2NA,bee,1,Lucky1,Lucky.canola1,Lucky1core,HB,1,Apidae,Apidae,Apis,mellifera,F,-30.282783,116.736283,Lucky,HIGH,LuckyHIGH,Lucky.canola,canola,w,core,389,aster,28,2387.8916,0.011725825,361,0,0,28,0,0,0,0,0.071979434,0.928020566,0,0.071979434,2,wood,YGJ,6,9,native forbs,high,0.5,0.2,0.04889,100,105.62,0.10562,0.124233,2.635954,1,no,far,far,close
1Luck1C2beetle1,Luck1C2,1Luck1C2,Luck1C2NA,beetle,1,Lucky1,Lucky.canola1,Lucky1core,TBB,37,Tiny black,BeetleO,NA,NA,U,-30.282783,116.736283,Lucky,HIGH,LuckyHIGH,Lucky.canola,canola,w,core,311,aster,311,2387.8916,0.130240418,0,0,0,311,0,0,0,0,1,0,0,1,1,wood,YGJ,6,9,native forbs,high,0.5,0.2,0.04889,100,105.62,0.10562,0.124233,2.635954,1,no,far,far,close
1Luck1CAN1beetle1,Luck1CAN1,1Luck1CAN1,Luck1CAN1NA,beetle,1,Lucky1,Lucky.canola1,Lucky1crop,SB,36,Scarabaeidae,Scarabaeidae,Heteronychus,arator,U,-30.282533,116.7377,Lucky,HIGH,LuckyHIGH,Lucky.canola,canola,c,crop,1221,b.napus,1221,2283.1043,0.534798169,1221,0,0,0,0,0,0,0,0,1,0,0,1,crop,canola,0,0,crop,low,0,0,1,100,NA,NA,0.124233,2.635954,1,no,NA,NA,NA
1Luck1CAN1beetle2,Luck1CAN1,1Luck1CAN1,Luck1CAN1NA,beetle,1,Lucky1,Lucky.canola1,Lucky1crop,SB,36,Scarabaeidae,Scarabaeidae,Heteronychus,arator,U,-30.282533,116.7377,Lucky,HIGH,LuckyHIGH,Lucky.canola,canola,c,crop,649,b.napus,649,2283.1043,0.28426209,649,0,0,0,0,0,0,0,0,1,0,0,1,crop,canola,0,0,crop,low,0,0,1,100,NA,NA,0.124233,2.635954,1,no,NA,NA,NA
1Luck1CAN1beetle3,Luck1CAN1,1Luck1CAN1,Luck1CAN1NA,beetle,1,Lucky1,Lucky.canola1,Lucky1crop,SB,36,Scarabaeidae,Scarabaeidae,Heteronychus,arator,U,-30.282533,116.7377,Lucky,HIGH,LuckyHIGH,Lucky.canola,canola,c,crop,812,b.napus,812,2283.1043,0.355656113,812,0,0,0,0,0,0,0,0,1,0,0,1,crop,canola,0,0,crop,low,0,0,1,100,NA,NA,0.124233,2.635954,1,no,NA,NA,NA
1Luck1CAN1beetle4,Luck1CAN1,1Luck1CAN1,Luck1CAN1NA,beetle,1,Lucky1,Lucky.canola1,Lucky1crop,SB,36,Scarabaeidae,Scarabaeidae,Heteronychus,arator,U,-30.282533,116.7377,Lucky,HIGH,LuckyHIGH,Lucky.canola,canola,c,crop,1012,b.napus,1012,2283.1043,0.44325614,1012,0,0,0,0,0,0,0,0,1,0,0,1,crop,canola,0,0,crop,low,0,0,1,100,NA,NA,0.124233,2.635954,1,no,NA,NA,NA
1Luck1CAN2wasp1,Luck1CAN2,1Luck1CAN2,Luck1CAN2NA,wasp,1,Lucky1,Lucky.canola1,Lucky1crop,IW,26,Ichneumonidae,Ichneumonidae,NA,NA,U,-30.283883,116.737483,Lucky,HIGH,LuckyHIGH,Lucky.canola,canola,c,crop,264,b.napus,264,2283.1043,0.115632037,264,0,0,0,0,0,0,0,0,1,0,0,1,crop,canola,0,0,crop,low,0,0,1,100,NA,NA,0.124233,2.635954,1,no,NA,NA,NA
1Luck1CAN2beetle2,Luck1CAN2,1Luck1CAN2,Luck1CAN2NA,beetle,1,Lucky1,Lucky.canola1,Lucky1crop,SB,36,Scarabaeidae,Scarabaeidae,Heteronychus,arator,U,-30.283883,116.737483,Lucky,HIGH,LuckyHIGH,Lucky.canola,canola,c,crop,1276,b.napus,1276,2283.1043,0.558888177,1276,0,0,0,0,0,0,0,0,1,0,0,1,crop,canola,0,0,crop,low,0,0,1,100,NA,NA,0.124233,2.635954,1,no,NA,NA,NA
1Luck1CAN2beetle3,Luck1CAN2,1Luck1CAN2,Luck1CAN2NA,beetle,1,Lucky1,Lucky.canola1,Lucky1crop,SB,36,Scarabaeidae,Scarabaeidae,Heteronychus,arator,U,-30.283883,116.737483,Lucky,HIGH,LuckyHIGH,Lucky.canola,canola,c,crop,1527,b.napus,1527,2283.1043,0.668826212,1527,0,0,0,0,0,0,0,0,1,0,0,1,crop,canola,0,0,crop,low,0,0,1,100,NA,NA,0.124233,2.635954,1,no,NA,NA,NA
1Luck1CAN2beetle4,Luck1CAN2,1Luck1CAN2,Luck1CAN2NA,beetle,1,Lucky1,Lucky.canola1,Lucky1crop,SB,36,Scarabaeidae,Scarabaeidae,Heteronychus,arator,U,-30.283883,116.737483,Lucky,HIGH,LuckyHIGH,Lucky.canola,canola,c,crop,3456,b.napus,3456,2283.1043,1.513728479,3456,0,0,0,0,0,0,0,0,1,0,0,1,crop,canola,0,0,crop,low,0,0,1,100,NA,NA,0.124233,2.635954,1,no,NA,NA,NA
1Luck1CAN2beetle5,Luck1CAN2,1Luck1CAN2,Luck1CAN2NA,beetle,1,Lucky1,Lucky.canola1,Lucky1crop,SB,36,Scarabaeidae,Scarabaeidae,Heteronychus,arator,U,-30.283883,116.737483,Lucky,HIGH,LuckyHIGH,Lucky.canola,canola,c,crop,703,b.napus,703,2283.1043,0.307914097,703,0,0,0,0,0,0,0,0,1,0,0,1,crop,canola,0,0,crop,low,0,0,1,100,NA,NA,0.124233,2.635954,1,no,NA,NA,NA
1Luck1E1bee1,Luck1E1,1Luck1E1,Luck1E1NA,bee,1,Lucky1,Lucky.canola1,Lucky1edge,13,2,Colletidae,Colletidae,NA,NA,U,-30.280767,116.737017,Lucky,HIGH,LuckyHIGH,Lucky.canola,canola,w,edge,10563,b.napus,35,2283.1043,0.015330005,35,0,0,10528,0,0,0,0,0.996686547,0.003313453,0,0.996686547,2,wood,YGJ,3,17,native forbs,mid,0.4,0.4,0.05778,100,20.4,0.0204,0.124233,2.635954,1,no,close,close,close
1Luck1E1bee1,Luck1E1,1Luck1E1,Luck1E1NA,bee,1,Lucky1,Lucky.canola1,Lucky1edge,13,2,Colletidae,Colletidae,NA,NA,U,-30.280767,116.737017,Lucky,HIGH,LuckyHIGH,Lucky.canola,canola,w,edge,10563,aster,10528,2387.8916,4.408910354,35,0,0,10528,0,0,0,0,0.996686547,0.003313453,0,0.996686547,2,wood,YGJ,3,17,native forbs,mid,0.4,0.4,0.05778,100,20.4,0.0204,0.124233,2.635954,1,no,close,close,close
1Luck1E1bee2,Luck1E1,1Luck1E1,Luck1E1NA,bee,1,Lucky1,Lucky.canola1,Lucky1edge,2,25,Halictidae,Halictidae,Lasioglossum,NA,F,-30.280767,116.737017,Lucky,HIGH,LuckyHIGH,Lucky.canola,canola,w,edge,505,aster,505,2387.8916,0.211483637,0,0,0,505,0,0,0,0,1,0,0,1,1,wood,YGJ,3,17,native forbs,mid,0.4,0.4,0.05778,100,20.4,0.0204,0.124233,2.635954,1,no,close,close,close
1Luck1E1fly1,Luck1E1,1Luck1E1,Luck1E1NA,fly,1,Lucky1,Lucky.canola1,Lucky1edge,TF,44,Tiny fly,Tiny fly,NA,NA,U,-30.280767,116.737017,Lucky,HIGH,LuckyHIGH,Lucky.canola,canola,w,edge,354,aster,354,2387.8916,0.148247936,0,0,0,354,0,0,0,0,1,0,0,1,1,wood,YGJ,3,17,native forbs,mid,0.4,0.4,0.05778,100,20.4,0.0204,0.124233,2.635954,1,no,close,close,close
1Luck1E1wasp1,Luck1E1,1Luck1E1,Luck1E1NA,wasp,1,Lucky1,Lucky.canola1,Lucky1edge,IW,26,Ichneumonidae,Ichneumonidae,NA,NA,U,-30.280767,116.737017,Lucky,HIGH,LuckyHIGH,Lucky.canola,canola,w,edge,1803,aster,1803,2387.8916,0.755059401,0,0,0,1803,0,0,0,0,1,0,0,1,1,wood,YGJ,3,17,native forbs,mid,0.4,0.4,0.05778,100,20.4,0.0204,0.124233,2.635954,1,no,close,close,close
1Luck1E1wasp2,Luck1E1,1Luck1E1,Luck1E1NA,wasp,1,Lucky1,Lucky.canola1,Lucky1edge,IW,26,Ichneumonidae,Ichneumonidae,NA,NA,U,-30.280767,116.737017,Lucky,HIGH,LuckyHIGH,Lucky.canola,canola,w,edge,276,aster,276,2387.8916,0.115583136,0,0,0,276,0,0,0,0,1,0,0,1,1,wood,YGJ,3,17,native forbs,mid,0.4,0.4,0.05778,100,20.4,0.0204,0.124233,2.635954,1,no,close,close,close
1Mol1C1bee3,Mol1C1,1Mol1C1,Mol1C1HIGH,bee,1,Mollerin1,Mollerin.canola1,Mollerin1core,14,7,Colletidae,Colletidae,NA,NA,M,-30.45555,117.53445,Mollerin,HIGH,MollerinHIGH,Mollerin.canola,canola,w,core,39305,aster,27839,2387.8916,11.65840191,0,0,5171,27839,0,0,6295,0,1,0,0.291718611,0.708281389,3,wood,YGJ,1,6,native forbs,low,0.4,0.6,0.15111,90,115.81,0.11581,1.160919,0.304636,1,no,far,far,close
1Mol1C1bee3,Mol1C1,1Mol1C1,Mol1C1HIGH,bee,1,Mollerin1,Mollerin.canola1,Mollerin1core,14,7,Colletidae,Colletidae,NA,NA,M,-30.45555,117.53445,Mollerin,HIGH,MollerinHIGH,Mollerin.canola,canola,w,core,39305,prot,5171,1472.25,3.512311088,0,0,5171,27839,0,0,6295,0,1,0,0.291718611,0.708281389,3,wood,YGJ,1,6,native forbs,low,0.4,0.6,0.15111,90,115.81,0.11581,1.160919,0.304636,1,no,far,far,close
1Mol1C1bee3,Mol1C1,1Mol1C1,Mol1C1HIGH,bee,1,Mollerin1,Mollerin.canola1,Mollerin1core,14,7,Colletidae,Colletidae,NA,NA,M,-30.45555,117.53445,Mollerin,HIGH,MollerinHIGH,Mollerin.canola,canola,w,core,39305,acacia,6295,417.2459,15.08702662,0,0,5171,27839,0,0,6295,0,1,0,0.291718611,0.708281389,3,wood,YGJ,1,6,native forbs,low,0.4,0.6,0.15111,90,115.81,0.11581,1.160919,0.304636,1,no,far,far,close
1Mol1C1fly1,Mol1C1,1Mol1C1,Mol1C1HIGH,fly,1,Mollerin1,Mollerin.canola1,Mollerin1core,HvF,42,Bombyliidae,Bombyliidae,NA,NA,U,-30.45555,117.53445,Mollerin,HIGH,MollerinHIGH,Mollerin.canola,canola,w,core,6123,prot,1500,1472.25,1.018848701,0,0,1500,2615,0,0,2008,0,1,0,0.57292177,0.42707823,3,wood,YGJ,1,6,native forbs,low,0.4,0.6,0.15111,90,115.81,0.11581,1.160919,0.304636,1,no,far,far,close
1Mol1C1fly1,Mol1C1,1Mol1C1,Mol1C1HIGH,fly,1,Mollerin1,Mollerin.canola1,Mollerin1core,HvF,42,Bombyliidae,Bombyliidae,NA,NA,U,-30.45555,117.53445,Mollerin,HIGH,MollerinHIGH,Mollerin.canola,canola,w,core,6123,aster,2615,2387.8916,1.095108337,0,0,1500,2615,0,0,2008,0,1,0,0.57292177,0.42707823,3,wood,YGJ,1,6,native forbs,low,0.4,0.6,0.15111,90,115.81,0.11581,1.160919,0.304636,1,no,far,far,close
1Mol1C1fly1,Mol1C1,1Mol1C1,Mol1C1HIGH,fly,1,Mollerin1,Mollerin.canola1,Mollerin1core,HvF,42,Bombyliidae,Bombyliidae,NA,NA,U,-30.45555,117.53445,Mollerin,HIGH,MollerinHIGH,Mollerin.canola,canola,w,core,6123,fire,2008,5080.2353,0.395257283,0,0,1500,2615,0,0,2008,0,1,0,0.57292177,0.42707823,3,wood,YGJ,1,6,native forbs,low,0.4,0.6,0.15111,90,115.81,0.11581,1.160919,0.304636,1,no,far,far,close
1Mol1C2bee1,Mol1C2,1Mol1C2,Mol1C2HIGH,bee,1,Mollerin1,Mollerin.canola1,Mollerin1core,13,2,Colletidae,Colletidae,NA,NA,F,-30.454283,117.534967,Mollerin,HIGH,MollerinHIGH,Mollerin.canola,canola,w,core,22391,fire,22391,5080.2353,4.407473016,0,0,0,0,0,0,22391,0,1,0,1,0,1,wood,YGJ,10,5,native forbs,mid,0.4,0.6,0.12889,90,125.19,0.12519,1.160919,0.304636,1,no,far,far,close
1Mol1C2wasp1,Mol1C2,1Mol1C2,Mol1C2HIGH,bee,1,Mollerin1,Mollerin.canola1,Mollerin1core,52,8,Colletidae,Colletidae,NA,NA,M,-30.454283,117.534967,Mollerin,HIGH,MollerinHIGH,Mollerin.canola,canola,w,core,1282,fire,1282,5080.2353,0.252350516,0,0,0,0,0,0,1282,0,1,0,1,0,1,wood,YGJ,10,5,native forbs,mid,0.4,0.6,0.12889,90,125.19,0.12519,1.160919,0.304636,1,no,far,far,close
1Mol1CAN1bee1,Mol1CAN1,1Mol1CAN1,Mol1CAN1HIGH,bee,1,Mollerin1,Mollerin.canola1,Mollerin1crop,HB,1,Apidae,Apidae,Apis,mellifera,F,-30.45455,117.533617,Mollerin,HIGH,MollerinHIGH,Mollerin.canola,canola,c,crop,1256,fire,187,5080.2353,0.036809319,1069,0,0,0,0,0,187,0,0.14888535,0.85111465,0.14888535,0,2,crop,canola,0,0,crop,low,0,0,0.9,90,NA,NA,1.160919,0.304636,1,no,NA,NA,NA
1Mol1CAN1bee1,Mol1CAN1,1Mol1CAN1,Mol1CAN1HIGH,bee,1,Mollerin1,Mollerin.canola1,Mollerin1crop,HB,1,Apidae,Apidae,Apis,mellifera,F,-30.45455,117.533617,Mollerin,HIGH,MollerinHIGH,Mollerin.canola,canola,c,crop,1256,b.napus,1069,2283.1043,0.468222148,1069,0,0,0,0,0,187,0,0.14888535,0.85111465,0.14888535,0,2,crop,canola,0,0,crop,low,0,0,0.9,90,NA,NA,1.160919,0.304636,1,no,NA,NA,NA
1Mol1CAN1bee2,Mol1CAN1,1Mol1CAN1,Mol1CAN1HIGH,bee,1,Mollerin1,Mollerin.canola1,Mollerin1crop,HB,1,Apidae,Apidae,Apis,mellifera,F,-30.45455,117.533617,Mollerin,HIGH,MollerinHIGH,Mollerin.canola,canola,c,crop,849,b.napus,775,2283.1043,0.339450107,775,0,0,0,0,0,74,0,0.087161366,0.912838634,0.087161366,0,2,crop,canola,0,0,crop,low,0,0,0.9,90,NA,NA,1.160919,0.304636,1,no,NA,NA,NA
1Mol1CAN1bee2,Mol1CAN1,1Mol1CAN1,Mol1CAN1HIGH,bee,1,Mollerin1,Mollerin.canola1,Mollerin1crop,HB,1,Apidae,Apidae,Apis,mellifera,F,-30.45455,117.533617,Mollerin,HIGH,MollerinHIGH,Mollerin.canola,canola,c,crop,849,fire,74,5080.2353,0.014566254,775,0,0,0,0,0,74,0,0.087161366,0.912838634,0.087161366,0,2,crop,canola,0,0,crop,low,0,0,0.9,90,NA,NA,1.160919,0.304636,1,no,NA,NA,NA
1Mol1CAN1bee3,Mol1CAN1,1Mol1CAN1,Mol1CAN1HIGH,bee,1,Mollerin1,Mollerin.canola1,Mollerin1crop,HB,1,Apidae,Apidae,Apis,mellifera,F,-30.45455,117.533617,Mollerin,HIGH,MollerinHIGH,Mollerin.canola,canola,c,crop,930,b.napus,903,2283.1043,0.395514125,903,0,0,0,0,0,27,0,0.029032258,0.970967742,0.029032258,0,2,crop,canola,0,0,crop,low,0,0,0.9,90,NA,NA,1.160919,0.304636,1,no,NA,NA,NA
1Mol1CAN1bee3,Mol1CAN1,1Mol1CAN1,Mol1CAN1HIGH,bee,1,Mollerin1,Mollerin.canola1,Mollerin1crop,HB,1,Apidae,Apidae,Apis,mellifera,F,-30.45455,117.533617,Mollerin,HIGH,MollerinHIGH,Mollerin.canola,canola,c,crop,930,fire,27,5080.2353,0.005314714,903,0,0,0,0,0,27,0,0.029032258,0.970967742,0.029032258,0,2,crop,canola,0,0,crop,low,0,0,0.9,90,NA,NA,1.160919,0.304636,1,no,NA,NA,NA
1Mol1CAN1bee4,Mol1CAN1,1Mol1CAN1,Mol1CAN1HIGH,bee,1,Mollerin1,Mollerin.canola1,Mollerin1crop,HB,1,Apidae,Apidae,Apis,mellifera,F,-30.45455,117.533617,Mollerin,HIGH,MollerinHIGH,Mollerin.canola,canola,c,crop,697,b.napus,697,2283.1043,0.305286097,697,0,0,0,0,0,0,0,0,1,0,0,1,crop,canola,0,0,crop,low,0,0,0.9,90,NA,NA,1.160919,0.304636,1,no,NA,NA,NA
1Mol1CAN1bee5,Mol1CAN1,1Mol1CAN1,Mol1CAN1HIGH,bee,1,Mollerin1,Mollerin.canola1,Mollerin1crop,HB,1,Apidae,Apidae,Apis,mellifera,F,-30.45455,117.533617,Mollerin,HIGH,MollerinHIGH,Mollerin.canola,canola,c,crop,3365,b.napus,3365,2283.1043,1.473870467,3365,0,0,0,0,0,0,0,0,1,0,0,1,crop,canola,0,0,crop,low,0,0,0.9,90,NA,NA,1.160919,0.304636,1,no,NA,NA,NA
1Mol1CAN1bee6,Mol1CAN1,1Mol1CAN1,Mol1CAN1HIGH,bee,1,Mollerin1,Mollerin.canola1,Mollerin1crop,HB,1,Apidae,Apidae,Apis,mellifera,F,-30.45455,117.533617,Mollerin,HIGH,MollerinHIGH,Mollerin.canola,canola,c,crop,1152,b.napus,1152,2283.1043,0.50457616,1152,0,0,0,0,0,0,0,0,1,0,0,1,crop,canola,0,0,crop,low,0,0,0.9,90,NA,NA,1.160919,0.304636,1,no,NA,NA,NA
1Mol1CAN2bee1,Mol1CAN2,1Mol1CAN2,Mol1CAN2HIGH,bee,1,Mollerin1,Mollerin.canola1,Mollerin1crop,HB,1,Apidae,Apidae,Apis,mellifera,F,-30.455617,117.532233,Mollerin,HIGH,MollerinHIGH,Mollerin.canola,canola,c,crop,1198,b.napus,1112,2283.1043,0.487056154,1112,0,0,0,0,0,86,0,0.071786311,0.928213689,0.071786311,0,2,crop,canola,0,0,crop,low,0,0,0.9,90,NA,NA,1.160919,0.304636,1,no,NA,NA,NA
1Mol1CAN2bee1,Mol1CAN2,1Mol1CAN2,Mol1CAN2HIGH,bee,1,Mollerin1,Mollerin.canola1,Mollerin1crop,HB,1,Apidae,Apidae,Apis,mellifera,F,-30.455617,117.532233,Mollerin,HIGH,MollerinHIGH,Mollerin.canola,canola,c,crop,1198,fire,86,5080.2353,0.01692835,1112,0,0,0,0,0,86,0,0.071786311,0.928213689,0.071786311,0,2,crop,canola,0,0,crop,low,0,0,0.9,90,NA,NA,1.160919,0.304636,1,no,NA,NA,NA
1Mol1CAN2bee2,Mol1CAN2,1Mol1CAN2,Mol1CAN2HIGH,bee,1,Mollerin1,Mollerin.canola1,Mollerin1crop,HB,1,Apidae,Apidae,Apis,mellifera,F,-30.455617,117.532233,Mollerin,HIGH,MollerinHIGH,Mollerin.canola,canola,c,crop,946,b.napus,904,2283.1043,0.395952125,904,0,0,0,0,0,42,0,0.044397463,0.955602537,0.044397463,0,2,crop,canola,0,0,crop,low,0,0,0.9,90,NA,NA,1.160919,0.304636,1,no,NA,NA,NA
1Mol1CAN2bee2,Mol1CAN2,1Mol1CAN2,Mol1CAN2HIGH,bee,1,Mollerin1,Mollerin.canola1,Mollerin1crop,HB,1,Apidae,Apidae,Apis,mellifera,F,-30.455617,117.532233,Mollerin,HIGH,MollerinHIGH,Mollerin.canola,canola,c,crop,946,fire,42,5080.2353,0.008267334,904,0,0,0,0,0,42,0,0.044397463,0.955602537,0.044397463,0,2,crop,canola,0,0,crop,low,0,0,0.9,90,NA,NA,1.160919,0.304636,1,no,NA,NA,NA
1Mol1CAN2fly1,Mol1CAN2,1Mol1CAN2,Mol1CAN2HIGH,fly,1,Mollerin1,Mollerin.canola1,Mollerin1crop,SF,41,Syrphidae,Syrphidae,NA,NA,U,-30.455617,117.532233,Mollerin,HIGH,MollerinHIGH,Mollerin.canola,canola,c,crop,745,b.napus,593,2283.1043,0.259734082,593,0,0,0,0,0,152,0,0.204026846,0.795973154,0.204026846,0,2,crop,canola,0,0,crop,low,0,0,0.9,90,NA,NA,1.160919,0.304636,1,no,NA,NA,NA
1Mol1CAN2fly1,Mol1CAN2,1Mol1CAN2,Mol1CAN2HIGH,fly,1,Mollerin1,Mollerin.canola1,Mollerin1crop,SF,41,Syrphidae,Syrphidae,NA,NA,U,-30.455617,117.532233,Mollerin,HIGH,MollerinHIGH,Mollerin.canola,canola,c,crop,745,fire,152,5080.2353,0.029919874,593,0,0,0,0,0,152,0,0.204026846,0.795973154,0.204026846,0,2,crop,canola,0,0,crop,low,0,0,0.9,90,NA,NA,1.160919,0.304636,1,no,NA,NA,NA
1Mol1E1bee1,Mol1E1,1Mol1E1,Mol1E1HIGH,bee,1,Mollerin1,Mollerin.canola1,Mollerin1edge,14,7,Colletidae,Colletidae,NA,NA,F,-30.4548,117.5339,Mollerin,HIGH,MollerinHIGH,Mollerin.canola,canola,w,edge,2517,b.napus,13,2283.1043,0.005694002,13,0,0,0,0,0,2504,0,0.994835121,0.005164879,0.994835121,0,2,wood,YGJ,7,2,native forbs,low,0.3,0.4,0.26667,90,24.18,0.02418,1.160919,0.304636,1,no,close,close,close
1Mol1E1bee1,Mol1E1,1Mol1E1,Mol1E1HIGH,bee,1,Mollerin1,Mollerin.canola1,Mollerin1edge,14,7,Colletidae,Colletidae,NA,NA,F,-30.4548,117.5339,Mollerin,HIGH,MollerinHIGH,Mollerin.canola,canola,w,edge,2517,fire,2504,5080.2353,0.492890556,13,0,0,0,0,0,2504,0,0.994835121,0.005164879,0.994835121,0,2,wood,YGJ,7,2,native forbs,low,0.3,0.4,0.26667,90,24.18,0.02418,1.160919,0.304636,1,no,close,close,close
1Mol1E1bee2,Mol1E1,1Mol1E1,Mol1E1HIGH,bee,1,Mollerin1,Mollerin.canola1,Mollerin1edge,Wasp4,30,Colletidae,Colletidae,NA,NA,F,-30.4548,117.5339,Mollerin,HIGH,MollerinHIGH,Mollerin.canola,canola,w,edge,4012,fire,4012,5080.2353,0.7897272,0,0,0,0,0,0,4012,0,1,0,1,0,1,wood,YGJ,7,2,native forbs,low,0.3,0.4,0.26667,90,24.18,0.02418,1.160919,0.304636,1,no,close,close,close
1Mol1E1beetle1,Mol1E1,1Mol1E1,Mol1E1HIGH,beetle,1,Mollerin1,Mollerin.canola1,Mollerin1edge,SB,36,Scarabaeidae,Scarabaeidae,Heteronychus,arator,U,-30.4548,117.5339,Mollerin,HIGH,MollerinHIGH,Mollerin.canola,canola,w,edge,1278,fire,1277,5080.2353,0.25136631,1,0,0,0,0,0,1277,0,0.999217527,0.000782473,0.999217527,0,2,wood,YGJ,7,2,native forbs,low,0.3,0.4,0.26667,90,24.18,0.02418,1.160919,0.304636,1,no,close,close,close
1Mol1E1beetle1,Mol1E1,1Mol1E1,Mol1E1HIGH,beetle,1,Mollerin1,Mollerin.canola1,Mollerin1edge,SB,36,Scarabaeidae,Scarabaeidae,Heteronychus,arator,U,-30.4548,117.5339,Mollerin,HIGH,MollerinHIGH,Mollerin.canola,canola,w,edge,1278,b.napus,1,2283.1043,0.000438,1,0,0,0,0,0,1277,0,0.999217527,0.000782473,0.999217527,0,2,wood,YGJ,7,2,native forbs,low,0.3,0.4,0.26667,90,24.18,0.02418,1.160919,0.304636,1,no,close,close,close
