insectID,site,trip.site,location,taxa,trip,ec,trip.ec,morpho,new.morpho,toby.morpho,morpho.order,family,genus,species,sex,l.context,site.type,wood.crop,veg,shrubs,trees,dom.under,canopy,soil,debris,flow.cov,canola.cov,dist,scdist,native.veg,ag.field,year,changeover,zone100,zone50,zone200,freq,Species,Simp
1Luck1CAN1wasp1,1luck1can1,11luck1can1,1luc,wasp,1,crop,1crop,IW,IW,IW,26,Ichneumonidae,NA,NA,U,canola,w,crop,canola,0,0,crop,low,0,0,1,100,NA,NA,0.124233,2.635954,1,no,NA,NA,NA,1,Ichneumonidae sp1,IW
1Luck1CAN2beetle2,1luck1can2,11luck1can2,1luc,beetle,1,crop,1crop,SB,SB,SB,36,Scarabaeidae,Heteronychus,arator,U,canola,c,crop,canola,0,0,crop,low,0,0,1,100,NA,NA,0.124233,2.635954,1,no,NA,NA,NA,1,Liparetrus lepidopygus,SB
1Luck1CAN2beetle3,1luck1can2,11luck1can2,1luc,beetle,1,crop,1crop,SB,SB,SB,36,Scarabaeidae,Heteronychus,arator,U,canola,c,crop,canola,0,0,crop,low,0,0,1,100,NA,NA,0.124233,2.635954,1,no,NA,NA,NA,1,Liparetrus lepidopygus,SB
1Luck1CAN2beetle4,1luck1can2,11luck1can2,1luc,beetle,1,crop,1crop,SB,SB,SB,36,Scarabaeidae,Heteronychus,arator,U,canola,c,crop,canola,0,0,crop,low,0,0,1,100,NA,NA,0.124233,2.635954,1,no,NA,NA,NA,1,Liparetrus lepidopygus,SB
1Luck1CAN2beetle5,1luck1can2,11luck1can2,1luc,beetle,1,crop,1crop,SB,SB,SB,36,Scarabaeidae,Heteronychus,arator,U,canola,c,crop,canola,0,0,crop,low,0,0,1,100,NA,NA,0.124233,2.635954,1,no,NA,NA,NA,1,Liparetrus lepidopygus,SB
1Luck1CAN2wasp1,1luck1can2,11luck1can2,1luc,wasp,1,crop,1crop,IW,IW,IW,26,Ichneumonidae,NA,NA,U,canola,c,crop,canola,0,0,crop,low,0,0,1,100,NA,NA,0.124233,2.635954,1,no,NA,NA,NA,1,Ichneumonidae sp1,IW
1Luck1E1bee1,1luck1e1,11luck1e1,1luc,bee,1,edge,1edge,13,13,13,2,Colletidae,NA,NA,U,canola,w,wood,YGJ,3,17,native forbs,mid,0.4,0.4,0.05778,100,20.4,0.0204,0.124233,2.635954,1,no,close,close,close,1,Leioproctus sp13,Leio13
1Luck1E1bee2,1luck1e1,11luck1e1,1luc,bee,1,edge,1edge,2,2,2,25,Halictidae,Lasioglossum,NA,F,canola,w,wood,YGJ,3,17,native forbs,mid,0.4,0.4,0.05778,100,20.4,0.0204,0.124233,2.635954,1,no,close,close,close,1,Leioproctus sp21,Leio21
1Luck1E1fly1,1luck1e1,11luck1e1,1luc,bug,1,edge,1edge,TF,TF1,AP,44,Tiny fly,NA,NA,U,canola,w,wood,YGJ,3,17,native forbs,mid,0.4,0.4,0.05778,100,20.4,0.0204,0.124233,2.635954,1,no,close,close,close,1,Aphoideae sp1,Aphid
1Luck1E1fly2,1luck1e1,11luck1e1,1luc,bug,1,edge,1edge,TF,TF,AP,44,Tiny fly,NA,NA,U,canola,w,wood,YGJ,3,17,native forbs,mid,0.4,0.4,0.05778,100,20.4,0.0204,0.124233,2.635954,1,no,close,close,close,1,Aphoideae sp1,Aphid
1Luck1E1wasp1,1luck1e1,11luck1e1,1luc,wasp,1,edge,1edge,IW,IW,IW,26,Ichneumonidae,NA,NA,U,canola,w,wood,YGJ,3,17,native forbs,mid,0.4,0.4,0.05778,100,20.4,0.0204,0.124233,2.635954,1,no,close,close,close,1,Ichneumonidae sp1,IW
1Luck1E1wasp2,1luck1e1,11luck1e1,1luc,wasp,1,edge,1edge,IW,IW,IW,26,Ichneumonidae,NA,NA,U,canola,w,wood,YGJ,3,17,native forbs,mid,0.4,0.4,0.05778,100,20.4,0.0204,0.124233,2.635954,1,no,close,close,close,1,Ichneumonidae sp1,IW
1Mol1C1bee1,1mol1c1,11mol1c1,1mol,bee,1,core,1core,13,13,13,2,Colletidae,NA,NA,F,canola,w,wood,YGJ,1,6,native forbs,low,0.4,0.6,0.15111,90,115.81,0.11581,1.160919,0.304636,1,no,far,far,close,1,Leioproctus sp13,Leio13
1Mol1C1bee2,1mol1c1,11mol1c1,1mol,bee,1,core,1core,4,4,4,9,Colletidae,NA,NA,F,canola,w,wood,YGJ,1,6,native forbs,low,0.4,0.6,0.15111,90,115.81,0.11581,1.160919,0.304636,1,no,far,far,close,1,Leioproctus sp15,Leio15
1Mol1C1bee3,1mol1c1,11mol1c1,1mol,bee,1,core,1core,14,14,14,NA,,,,,canola,w,wood,YGJ,1,6,native forbs,low,0.4,0.6,0.15111,90,115.81,0.11581,1.160919,0.304636,1,no,far,far,close,1,Leioproctus sp18,Leio18
1Mol1C1beetle1,1mol1c1,11mol1c1,1mol,beetle,1,core,1core,CB,CB,CB,33,Elateridae,NA,NA,U,canola,w,wood,YGJ,1,6,native forbs,low,0.4,0.6,0.15111,90,115.81,0.11581,1.160919,0.304636,1,no,far,far,close,1,Elateridae sp1,CB
1Mol1C1fly1,1mol1c1,11mol1c1,1mol,fly,1,core,1core,HvF,HvF1,HvF1,42,Bombyliidae,NA,NA,U,canola,w,wood,YGJ,1,6,native forbs,low,0.4,0.6,0.15111,90,115.81,0.11581,1.160919,0.304636,1,no,far,far,close,1,Choristus sp1,HvF3
1Mol1C2bee1,1mol1c2,11mol1c2,1mol,bee,1,core,1core,13,13,13,2,Colletidae,NA,NA,F,canola,w,wood,YGJ,10,5,native forbs,mid,0.4,0.6,0.12889,90,125.19,0.12519,1.160919,0.304636,1,no,far,far,close,1,Leioproctus sp13,Leio13
1Mol1C2beetle1,1mol1c2,11mol1c2,1mol,beetle,1,core,1core,OB,OB,OB,32,OB,NA,NA,U,canola,w,wood,YGJ,10,5,native forbs,mid,0.4,0.6,0.12889,90,125.19,0.12519,1.160919,0.304636,1,no,far,far,close,1,Melyridae sp1,Mel1
1Mol1C2beetle2,1mol1c2,11mol1c2,1mol,beetle,1,core,1core,OB,OB,OB,32,OB,NA,NA,U,canola,w,wood,YGJ,10,5,native forbs,mid,0.4,0.6,0.12889,90,125.19,0.12519,1.160919,0.304636,1,no,far,far,close,1,Melyridae sp1,Mel1
1Mol1C2wasp1,1mol1c2,11mol1c2,1mol,bee,1,core,1core,52,52,12,8,Colletidae,NA,NA,M,canola,w,wood,YGJ,10,5,native forbs,mid,0.4,0.6,0.12889,90,125.19,0.12519,1.160919,0.304636,1,no,far,far,close,1,Leioproctus sp2,Leio2
1Mol1CAN1bee1,1mol1can1,11mol1can1,1mol,bee,1,crop,1crop,HB,HB,HB,1,Apidae,Apis,mellifera,F,canola,c,crop,canola,0,0,crop,low,0,0,0.9,90,NA,NA,1.160919,0.304636,1,no,NA,NA,NA,1,Apis mellifera,Apis
1Mol1CAN1bee2,1mol1can1,11mol1can1,1mol,bee,1,crop,1crop,HB,HB,HB,1,Apidae,Apis,mellifera,F,canola,c,crop,canola,0,0,crop,low,0,0,0.9,90,NA,NA,1.160919,0.304636,1,no,NA,NA,NA,1,Apis mellifera,Apis
1Mol1CAN1bee3,1mol1can1,11mol1can1,1mol,bee,1,crop,1crop,HB,HB,HB,1,Apidae,Apis,mellifera,F,canola,c,crop,canola,0,0,crop,low,0,0,0.9,90,NA,NA,1.160919,0.304636,1,no,NA,NA,NA,1,Apis mellifera,Apis
1Mol1CAN1bee4,1mol1can1,11mol1can1,1mol,bee,1,crop,1crop,HB,HB,HB,1,Apidae,Apis,mellifera,F,canola,c,crop,canola,0,0,crop,low,0,0,0.9,90,NA,NA,1.160919,0.304636,1,no,NA,NA,NA,1,Apis mellifera,Apis
1Mol1CAN1bee5,1mol1can1,11mol1can1,1mol,bee,1,crop,1crop,HB,HB,HB,1,Apidae,Apis,mellifera,F,canola,c,crop,canola,0,0,crop,low,0,0,0.9,90,NA,NA,1.160919,0.304636,1,no,NA,NA,NA,1,Apis mellifera,Apis
1Mol1CAN1bee6,1mol1can1,11mol1can1,1mol,bee,1,crop,1crop,HB,HB,HB,1,Apidae,Apis,mellifera,F,canola,c,crop,canola,0,0,crop,low,0,0,0.9,90,NA,NA,1.160919,0.304636,1,no,NA,NA,NA,1,Apis mellifera,Apis
1Mol1CAN2bee1,1mol1can2,11mol1can2,1mol,bee,1,crop,1crop,HB,HB,HB,1,Apidae,Apis,mellifera,F,canola,c,crop,canola,0,0,crop,low,0,0,0.9,90,NA,NA,1.160919,0.304636,1,no,NA,NA,NA,1,Apis mellifera,Apis
1Mol1CAN2bee2,1mol1can2,11mol1can2,1mol,bee,1,crop,1crop,HB,HB,HB,1,Apidae,Apis,mellifera,F,canola,c,crop,canola,0,0,crop,low,0,0,0.9,90,NA,NA,1.160919,0.304636,1,no,NA,NA,NA,1,Apis mellifera,Apis
1Mol1CAN2fly1,1mol1can2,11mol1can2,1mol,fly,1,crop,1crop,SF,SF4,SF,41,Syrphidae,NA,NA,U,canola,c,crop,canola,0,0,crop,low,0,0,0.9,90,NA,NA,1.160919,0.304636,1,no,NA,NA,NA,1,Melangyna collatus complex,SF
1Mol1E1bee1,1mol1e1,11mol1e1,1mol,bee,1,edge,1edge,14,14,14,7,Colletidae,NA,NA,F,canola,w,wood,YGJ,7,2,native forbs,low,0.3,0.4,0.26667,90,24.18,0.02418,1.160919,0.304636,1,no,close,close,close,1,Leioproctus sp18,Leio18
1Mol1E1bee2,1mol1e1,11mol1e1,1mol,bee,1,edge,1edge,Wasp4,44,44,30,Colletidae,NA,NA,F,canola,w,wood,YGJ,7,2,native forbs,low,0.3,0.4,0.26667,90,24.18,0.02418,1.160919,0.304636,1,no,close,close,close,1,Leioproctus sp6,Leio6
1Mol1E1beetle1,1mol1e1,11mol1e1,1mol,beetle,1,edge,1edge,SB,SB,SB,36,Scarabaeidae,Heteronychus,arator,U,canola,w,wood,YGJ,7,2,native forbs,low,0.3,0.4,0.26667,90,24.18,0.02418,1.160919,0.304636,1,no,close,close,close,1,Liparetrus lepidopygus,SB
1Mol1E1beetle2,1mol1e1,11mol1e1,1mol,beetle,1,edge,1edge,SB,SB,SB,36,Scarabaeidae,Heteronychus,arator,U,canola,w,wood,YGJ,7,2,native forbs,low,0.3,0.4,0.26667,90,24.18,0.02418,1.160919,0.304636,1,no,close,close,close,1,Liparetrus lepidopygus,SB
1Mol1E2bee1,1mol1e2,11mol1e2,1mol,bee,1,edge,1edge,HB,HB,HB,1,Apidae,Apis,mellifera,F,canola,w,wood,YGJ,6,1,native forbs,low,0.2,0.4,0.25778,90,20.42,0.02042,1.160919,0.304636,1,no,close,close,close,1,Apis mellifera,Apis
1Mol1E2fly1,1mol1e2,11mol1e2,1mol,fly,1,edge,1edge,SF,SF,SF,41,Syrphidae,NA,NA,U,canola,w,wood,YGJ,6,1,native forbs,low,0.2,0.4,0.25778,90,20.42,0.02042,1.160919,0.304636,1,no,close,close,close,1,Melangyna collatus complex,SF
1Mol1E2fly2,1mol1e2,11mol1e2,1mol,fly,1,edge,1edge,SF,SF4,SF,41,Syrphidae,NA,NA,U,canola,w,wood,YGJ,6,1,native forbs,low,0.2,0.4,0.25778,90,20.42,0.02042,1.160919,0.304636,1,no,close,close,close,1,Melangyna collatus complex,SF
1Mol1E2fly3,1mol1e2,11mol1e2,1mol,fly,1,edge,1edge,SF,SF4,SF,41,Syrphidae,NA,NA,U,canola,w,wood,YGJ,6,1,native forbs,low,0.2,0.4,0.25778,90,20.42,0.02042,1.160919,0.304636,1,no,close,close,close,1,Melangyna collatus complex,SF
1Mol2C1bee1,1mol2c1,11mol2c1,1mol,bee,1,core,1core,11,2,2,5,Colletidae,NA,NA,F,wheat,w,wood,YGJ,6,2,native forbs,low,0.3,0.2,0.17333,NA,139.46,0.13946,1.160919,4.298507,1,no,far,far,close,1,Leioproctus sp21,Leio21
1Mol2C1bee2,1mol2c1,11mol2c1,1mol,bee,1,core,1core,4,4d,4,9,Colletidae,NA,NA,M,wheat,w,wood,YGJ,6,2,native forbs,low,0.3,0.2,0.17333,NA,139.46,0.13946,1.160919,4.298507,1,no,far,far,close,1,Leioproctus sp15,Leio15
1Mol2C1bee3,1mol2c1,11mol2c1,1mol,bee,1,core,1core,11,2,2,5,Colletidae,NA,NA,F,wheat,w,wood,YGJ,6,2,native forbs,low,0.3,0.2,0.17333,NA,139.46,0.13946,1.160919,4.298507,1,no,far,far,close,1,Leioproctus sp21,Leio21
1Mol2C1bee4,1mol2c1,11mol2c1,1mol,bee,1,core,1core,4,4d,4,NA,,,,,wheat,w,wood,YGJ,6,2,native forbs,low,0.3,0.2,0.17333,NA,139.46,0.13946,1.160919,4.298507,1,no,far,far,close,1,Leioproctus sp15,Leio15
1Mol2C1bee5,1mol2c1,11mol2c1,1mol,bee,1,core,1core,11,2,2,5,Colletidae,NA,NA,F,wheat,w,wood,YGJ,6,2,native forbs,low,0.3,0.2,0.17333,NA,139.46,0.13946,1.160919,4.298507,1,no,far,far,close,1,Leioproctus sp21,Leio21
1Mol2C1bee6,1mol2c1,11mol2c1,1mol,bee,1,core,1core,11,2,2,5,Colletidae,NA,NA,F,wheat,w,wood,YGJ,6,2,native forbs,low,0.3,0.2,0.17333,NA,139.46,0.13946,1.160919,4.298507,1,no,far,far,close,1,Leioproctus sp21,Leio21
1Mol2C1bee7,1mol2c1,11mol2c1,1mol,bee,1,core,1core,11,2,2,5,Colletidae,NA,NA,F,wheat,w,wood,YGJ,6,2,native forbs,low,0.3,0.2,0.17333,NA,139.46,0.13946,1.160919,4.298507,1,no,far,far,close,1,Leioproctus sp21,Leio21
1Mol2C1bee8,1mol2c1,11mol2c1,1mol,bee,1,core,1core,11,2,2,5,Colletidae,NA,NA,F,wheat,w,wood,YGJ,6,2,native forbs,low,0.3,0.2,0.17333,NA,139.46,0.13946,1.160919,4.298507,1,no,far,far,close,1,Leioproctus sp21,Leio21
1Mol2C1bee9,1mol2c1,11mol2c1,1mol,bee,1,core,1core,11,2,2,5,Colletidae,NA,NA,F,wheat,w,wood,YGJ,6,2,native forbs,low,0.3,0.2,0.17333,NA,139.46,0.13946,1.160919,4.298507,1,no,far,far,close,1,Leioproctus sp21,Leio21
1Mol2E1bee1,1mol2e1,11mol2e1,1mol,bee,1,edge,1edge,14,14,14,7,Colletidae,NA,NA,F,wheat,w,wood,YGJ,13,0,native forbs,low,0.2,0.2,0.25333,NA,69.64,0.06964,1.160919,4.298507,1,no,close,far,close,1,Leioproctus sp18,Leio18
1Mol2E1beetle1,1mol2e1,11mol2e1,1mol,beetle,1,edge,1edge,CB,CB,CB,33,Elateridae,NA,NA,U,wheat,w,wood,YGJ,13,0,native forbs,low,0.2,0.2,0.25333,NA,69.64,0.06964,1.160919,4.298507,1,no,close,far,close,1,Elateridae sp1,CB
1Mol2E1beetle2,1mol2e1,11mol2e1,1mol,beetle,1,edge,1edge,CB,CB,CB,33,Elateridae,NA,NA,U,wheat,w,wood,YGJ,13,0,native forbs,low,0.2,0.2,0.25333,NA,69.64,0.06964,1.160919,4.298507,1,no,close,far,close,1,Elateridae sp1,CB
1Mol2E1fly1,1mol2e1,11mol2e1,1mol,fly,1,edge,1edge,SF,SF,SF,41,Syrphidae,NA,NA,U,wheat,w,wood,YGJ,13,0,native forbs,low,0.2,0.2,0.25333,NA,69.64,0.06964,1.160919,4.298507,1,no,close,far,close,1,Melangyna collatus complex,SF
1Mol2E1wasp1,1mol2e1,11mol2e1,1mol,wasp,1,edge,1edge,Wasp4,Wasp4,Wasp4,30,50,NA,NA,U,wheat,w,wood,YGJ,13,0,native forbs,low,0.2,0.2,0.25333,NA,69.64,0.06964,1.160919,4.298507,1,no,close,far,close,1,Hymenoptera wasp4,Wasp4
1Mol2E2bee1,1mol2e2,11mol2e2,1mol,bee,1,edge,1edge,4,4f,4,9,Colletidae,NA,NA,M,wheat,w,wood,YGJ,14,1,native forbs,low,0.3,0.4,0.26667,NA,53.68,0.05368,1.160919,4.298507,1,no,close,far,close,1,Leioproctus sp15,Leio15
1Mol2E2bee2,1mol2e2,11mol2e2,1mol,bee,1,edge,1edge,4,4e,4,9,Colletidae,NA,NA,M,wheat,w,wood,YGJ,14,1,native forbs,low,0.3,0.4,0.26667,NA,53.68,0.05368,1.160919,4.298507,1,no,close,far,close,1,Leioproctus sp15,Leio15
1Per1C1bee1,1per1c1,11per1c1,1per,bee,1,core,1core,4,4,4,9,Colletidae,NA,NA,M,canola,w,wood,YGJ,35,10,native forbs,high,0.3,0.6,0.05778,85,239.88,0.23988,3.564737,1.549344,1,yes,far,far,far,1,Leioproctus sp15,Leio15
1Per1C1bee2,1per1c1,11per1c1,1per,bee,1,core,1core,2,2,2,25,Halictidae,Lasioglossum,NA,F,canola,w,wood,YGJ,35,10,native forbs,high,0.3,0.6,0.05778,85,239.88,0.23988,3.564737,1.549344,1,yes,far,far,far,1,Leioproctus sp21,Leio21
1Per1C1bee3,1per1c1,11per1c1,1per,bee,1,core,1core,2,2,2,25,Halictidae,Lasioglossum,NA,F,canola,w,wood,YGJ,35,10,native forbs,high,0.3,0.6,0.05778,85,239.88,0.23988,3.564737,1.549344,1,yes,far,far,far,1,Leioproctus sp21,Leio21
1Per1C1bee4,1per1c1,11per1c1,1per,bee,1,core,1core,4,4,4,9,Colletidae,NA,NA,M,canola,w,wood,YGJ,35,10,native forbs,high,0.3,0.6,0.05778,85,239.88,0.23988,3.564737,1.549344,1,yes,far,far,far,1,Leioproctus sp15,Leio15
1Per1C1beetle1,1per1c1,11per1c1,1per,beetle,1,core,1core,PB,PB,PB,40,Purple,NA,NA,U,canola,w,wood,YGJ,35,10,native forbs,high,0.3,0.6,0.05778,85,239.88,0.23988,3.564737,1.549344,1,yes,far,far,far,1,Eleale sp1,Ele1
1Per1C1beetle2,1per1c1,11per1c1,1per,beetle,1,core,1core,OB,OB,OB,32,OB,NA,NA,U,canola,w,wood,YGJ,35,10,native forbs,high,0.3,0.6,0.05778,85,239.88,0.23988,3.564737,1.549344,1,yes,far,far,far,1,Melyridae sp1,Mel1
1Per1C1beetle3,1per1c1,11per1c1,1per,beetle,1,core,1core,OB,OB,OB,32,OB,NA,NA,U,canola,w,wood,YGJ,35,10,native forbs,high,0.3,0.6,0.05778,85,239.88,0.23988,3.564737,1.549344,1,yes,far,far,far,1,Melyridae sp1,Mel1
1Per1C2bee1,1per1c2,11per1c2,1per,bee,1,core,1core,HB,HB,HB,1,Apidae,Apis,mellifera,F,canola,w,wood,YGJ,8,4,native forbs,mid,0.2,0.2,0.16,85,146.14,0.14614,3.564737,1.549344,1,yes,far,far,close,1,Apis mellifera,Apis
1Per1C2bee2,1per1c2,11per1c2,1per,bee,1,core,1core,2,2,2,25,Halictidae,Lasioglossum,NA,F,canola,w,wood,YGJ,8,4,native forbs,mid,0.2,0.2,0.16,85,146.14,0.14614,3.564737,1.549344,1,yes,far,far,close,1,Leioproctus sp21,Leio21
1Per1C2bee3,1per1c2,11per1c2,1per,bee,1,core,1core,HB,HB,HB,1,Apidae,Apis,mellifera,F,canola,w,wood,YGJ,8,4,native forbs,mid,0.2,0.2,0.16,85,146.14,0.14614,3.564737,1.549344,1,yes,far,far,close,1,Apis mellifera,Apis
1Per1C2bee4,1per1c2,11per1c2,1per,bee,1,core,1core,2,2,2,21,Colletidae,Leoproctus,NA,F,canola,w,wood,YGJ,8,4,native forbs,mid,0.2,0.2,0.16,85,146.14,0.14614,3.564737,1.549344,1,yes,far,far,close,1,Leioproctus sp21,Leio21
1Per1C2bee5,1per1c2,11per1c2,1per,bee,1,core,1core,HB,HB,HB,1,Apidae,Apis,mellifera,F,canola,w,wood,YGJ,8,4,native forbs,mid,0.2,0.2,0.16,85,146.14,0.14614,3.564737,1.549344,1,yes,far,far,close,1,Apis mellifera,Apis
1Per1C2bee6,1per1c2,11per1c2,1per,bee,1,core,1core,HB,HB,HB,1,Apidae,Apis,mellifera,F,canola,w,wood,YGJ,8,4,native forbs,mid,0.2,0.2,0.16,85,146.14,0.14614,3.564737,1.549344,1,yes,far,far,close,1,Apis mellifera,Apis
1Per1C2beetle1,1per1c2,11per1c2,1per,beetle,1,core,1core,GB,GB,GB,34,Green,NA,NA,U,canola,w,wood,YGJ,8,4,native forbs,mid,0.2,0.2,0.16,85,146.14,0.14614,3.564737,1.549344,1,yes,far,far,close,1,Phlogistus sp1,Phlo1
1Per1C2beetle2,1per1c2,11per1c2,1per,beetle,1,core,1core,GB,GB,GB,34,Green,NA,NA,U,canola,w,wood,YGJ,8,4,native forbs,mid,0.2,0.2,0.16,85,146.14,0.14614,3.564737,1.549344,1,yes,far,far,close,1,Phlogistus sp1,Phlo1
1Per1C2fly1,1per1c2,11per1c2,1per,fly,1,core,1core,HvF,SpF,SpF,42,Bombyliidae,NA,NA,U,canola,w,wood,YGJ,8,4,native forbs,mid,0.2,0.2,0.16,85,146.14,0.14614,3.564737,1.549344,1,yes,far,far,close,1,Tephritidae sp1,Teph1
1Per1C2fly2,1per1c2,11per1c2,1per,fly,1,core,1core,HF,HF SMALL,MHF,43,Muscidae,Musca,NA,U,canola,w,wood,YGJ,8,4,native forbs,mid,0.2,0.2,0.16,85,146.14,0.14614,3.564737,1.549344,1,yes,far,far,close,1,Muscidae sp1,Musc
1Per1C2fly3,1per1c2,11per1c2,1per,fly,1,core,1core,HvF,HvF4,HvF9,42,Bombyliidae,NA,NA,U,canola,w,wood,YGJ,8,4,native forbs,mid,0.2,0.2,0.16,85,146.14,0.14614,3.564737,1.549344,1,yes,far,far,close,1,Comptosia sp2,HvF1
1Per1C2wasp1,1per1c2,11per1c2,1per,wasp,1,core,1core,Wasp1,Wasp1,Wasp1,27,69,NA,NA,U,canola,w,wood,YGJ,8,4,native forbs,mid,0.2,0.2,0.16,85,146.14,0.14614,3.564737,1.549344,1,yes,far,far,close,1,Hymenoptera wasp1,Wasp1
1Per1CAN1bee1,1per1can1,11per1can1,1per,bee,1,crop,1crop,HB,HB,HB,1,Apidae,Apis,mellifera,F,canola,w,crop,canola,0,0,crop,low,0,0,0.85,85,NA,NA,3.564737,1.549344,1,no,NA,NA,NA,1,Apis mellifera,Apis
1Per1CAN1bee2,1per1can1,11per1can1,1per,bee,1,crop,1crop,HB,HB,HB,1,Apidae,Apis,mellifera,F,canola,w,crop,canola,0,0,crop,low,0,0,0.85,85,NA,NA,3.564737,1.549344,1,no,NA,NA,NA,1,Apis mellifera,Apis
1Per1CAN1bee3,1per1can1,11per1can1,1per,bee,1,crop,1crop,HB,HB,HB,1,Apidae,Apis,mellifera,F,canola,w,crop,canola,0,0,crop,low,0,0,0.85,85,NA,NA,3.564737,1.549344,1,no,NA,NA,NA,1,Apis mellifera,Apis
1Per1CAN1bee4,1per1can1,11per1can1,1per,bee,1,crop,1crop,7,5,5,12,Colletidae,NA,NA,F,canola,w,crop,canola,0,0,crop,low,0,0,0.85,85,NA,NA,3.564737,1.549344,1,no,NA,NA,NA,1,Lasioglossum sp2,Lasio2
1Per1CAN1bee5,1per1can1,11per1can1,1per,bee,1,crop,1crop,7,5,5,12,Colletidae,NA,NA,F,canola,w,crop,canola,0,0,crop,low,0,0,0.85,85,NA,NA,3.564737,1.549344,1,no,NA,NA,NA,1,Lasioglossum sp2,Lasio2
1Per1CAN1bee6,1per1can1,11per1can1,1per,bee,1,crop,1crop,2,5,5,25,Halictidae,Lasioglossum,NA,F,canola,w,crop,canola,0,0,crop,low,0,0,0.85,85,NA,NA,3.564737,1.549344,1,no,NA,NA,NA,1,Lasioglossum sp2,Lasio2
1Per1CAN1fly1,1per1can1,11per1can1,1per,fly,1,crop,1crop,HvF,FHF,FHF,42,Bombyliidae,NA,NA,U,canola,w,crop,canola,0,0,crop,low,0,0,0.85,85,NA,NA,3.564737,1.549344,1,no,NA,NA,NA,1,Calliphoridae sp1,BF2
1Per1CAN1fly2,1per1can1,11per1can1,1per,fly,1,crop,1crop,HF,MHF,MHF,43,Muscidae,Musca,NA,U,canola,w,crop,canola,0,0,crop,low,0,0,0.85,85,NA,NA,3.564737,1.549344,1,no,NA,NA,NA,1,Muscidae sp1,Musc
1Per1CAN2bee1,1per1can2,11per1can2,1per,bee,1,crop,1crop,HB,HB,HB,1,Apidae,Apis,mellifera,F,canola,w,crop,canola,0,0,crop,low,0,0,0.85,85,NA,NA,3.564737,1.549344,1,no,NA,NA,NA,1,Apis mellifera,Apis
1Per1CAN2bee2,1per1can2,11per1can2,1per,bee,1,crop,1crop,11,11,11,5,Colletidae,NA,NA,F,canola,w,crop,canola,0,0,crop,low,0,0,0.85,85,NA,NA,3.564737,1.549344,1,no,NA,NA,NA,1,Leioproctus sp3,Leio3
1Per1CAN2bee3,1per1can2,11per1can2,1per,bee,1,crop,1crop,HB,HB,HB,1,Apidae,Apis,mellifera,F,canola,w,crop,canola,0,0,crop,low,0,0,0.85,85,NA,NA,3.564737,1.549344,1,no,NA,NA,NA,1,Apis mellifera,Apis
1Per1CAN2bee4,1per1can2,11per1can2,1per,bee,1,crop,1crop,7,5a,5,12,Colletidae,NA,NA,F,canola,w,crop,canola,0,0,crop,low,0,0,0.85,85,NA,NA,3.564737,1.549344,1,no,NA,NA,NA,1,Lasioglossum sp2,Lasio2
1Per1CAN2bee5,1per1can2,11per1can2,1per,bee,1,crop,1crop,HB,HB,HB,1,Apidae,Apis,mellifera,F,canola,w,crop,canola,0,0,crop,low,0,0,0.85,85,NA,NA,3.564737,1.549344,1,no,NA,NA,NA,1,Apis mellifera,Apis
1Per1CAN2fly1,1per1can2,11per1can2,1per,fly,1,crop,1crop,HF,FHF,FHF,43,Muscidae,Musca,NA,U,canola,w,crop,canola,0,0,crop,low,0,0,0.85,85,NA,NA,3.564737,1.549344,1,no,NA,NA,NA,1,Calliphoridae sp1,BF2
1Per1CAN2fly2,1per1can2,11per1can2,1per,fly,1,crop,1crop,HvF,HvF3,HvF6,41,Syrphidae,NA,NA,U,canola,w,crop,canola,0,0,crop,low,0,0,0.85,85,NA,NA,3.564737,1.549344,1,no,NA,NA,NA,1,Comptosia sp1,HvF2
1Per1E1bee1,1per1e1,11per1e1,1per,bee,1,edge,1edge,2,2,2,25,Halictidae,Lasioglossum,NA,F,canola,w,wood,YGJ,0,28,native forbs,high,0.4,0.2,0.08,85,20.51,0.02051,3.564737,1.549344,1,yes,close,close,close,1,Leioproctus sp21,Leio21
1Per1E1bee2,1per1e1,11per1e1,1per,bee,1,edge,1edge,2,2,2,25,Halictidae,Lasioglossum,NA,F,canola,w,wood,YGJ,0,28,native forbs,high,0.4,0.2,0.08,85,20.51,0.02051,3.564737,1.549344,1,yes,close,close,close,1,Leioproctus sp21,Leio21
1Per1E1bee3,1per1e1,11per1e1,1per,bee,1,edge,1edge,2,16,16,25,Halictidae,Lasioglossum,NA,F,canola,w,wood,YGJ,0,28,native forbs,high,0.4,0.2,0.08,85,20.51,0.02051,3.564737,1.549344,1,yes,close,close,close,1,Leioproctus sp22,Leio22
1Per1E1bee4,1per1e1,11per1e1,1per,bee,1,edge,1edge,2,2,2,25,Halictidae,Lasioglossum,NA,F,canola,w,wood,YGJ,0,28,native forbs,high,0.4,0.2,0.08,85,20.51,0.02051,3.564737,1.549344,1,yes,close,close,close,1,Leioproctus sp21,Leio21
1Per1E1bee5,1per1e1,11per1e1,1per,bee,1,edge,1edge,1,1,16,11,Colletidae,Leoproctus,NA,M,canola,w,wood,YGJ,0,28,native forbs,high,0.4,0.2,0.08,85,20.51,0.02051,3.564737,1.549344,1,yes,close,close,close,1,Leioproctus sp22,Leio22
